imdb_movie_Id,Rating,Director,Actor_list
58898,7.1,Jean-Luc Godard,Eddie Constantine
113443,7.1,Randal Kleiser,Eric Roberts
114048,5.1,Simon Wincer,Danny Glover
117104,6.2,Richard Benjamin,Shirley MacLaine
117688,4.1,Norberto Barba,Mario Van Peebles
117774,6,Robert Mandel,Tom Berenger
114736,5.3,Pat Verducci,Alicia Silverstone
116289,5.4,Steven Baigelman,Keanu Reeves
109593,4.8,Zalman King,Audie England
112368,6.7,Patrick Read Johnson,Charlie Talbert
115742,5,Stacy Cochran,Winona Ryder
117420,5.6,Jean-Claude Van Damme,Jean-Claude Van Damme
117784,6,Steve Gomer,Rhea Perlman
117107,6.3,Lee Tamahori,Nick Nolte
117979,6.3,Michael Lehmann,Uma Thurman
95776,6.7,George Scribner,Joey Lawrence
115851,5.3,Tom DeCerchio,Damon Wayans
116322,5.3,Alan ShapiroShelly Hatton(Directors attachment: Geoff Nottage),Paul Hogan
112817,7.6,Jim Jarmusch,Johnny Depp
113362,7.1,Jean-Paul Rappeneau,Olivier Martinez
108500,7.1,Jean-Marie Poiré,Christian Clavier
117108,6.1,Harold Ramis,Michael Keaton
118114,0,,
113270,7.4,Brett Thompson,Maila Nurmi
115963,6.4,Andrew Fleming,Robin Tunney
116448,5.5,Reginald Hudlin,Samuel L. Jackson
116827,5.7,Bruce Beresford,Sharon Stone
112701,7.3,John Schlesinger,Eileen Atkins
116508,5.8,Phil Joanou,Alec Baldwin
117500,7.4,Michael Bay,Sean Connery
109592,7.1,Michele Soavi,Rupert Everett
117998,6.4,Jan de Bont,Helen Hunt
115624,3.4,David Hogan,Pamela Anderson
113568,8,Mamoru Oshii,Atsuko Tanaka
117894,5.8,Tom Holland,Robert John Burke
117723,5.4,Rick Friedberg,Leslie Nielsen
112691,8.1,Nick Park,Peter Sallis
117768,4.3,John Landis,Tom Arnold
115571,6.2,David Twohy,Charlie Sheen
57012,8.4,Stanley Kubrick,Peter Sellers
109688,7.1,Kar-Wai Wong,Brigitte Lin
110480,7.3,Freida Lee Mock,Freida Lee Mock
108211,7.5,Joseph Vilsmaier,Dominique Horwitz
117331,5,Simon Wincer,Billy Zane
117765,4.5,Andrew Bergman,Demi Moore
113280,6.8,James Mangold,Pruitt Taylor Vince
116669,5.8,Francis Ford Coppola,Robin Williams
116594,6.6,Mary Harron,Lili Taylor
70820,7.1,Djibril Diop Mambéty,Magaye Niang
63715,6.5,Federico Fellini(segment Toby Dammit)Louis Malle(segment William Wilson)Roger Vadim(segment Metzengerstein),Jane Fonda
117951,8.1,Danny Boyle,Ewan McGregor
118523,4.8,Scott Winant,Jeanne Tripplehorn
116629,7,Roland Emmerich,Will Smith
117737,6.6,Bernardo Bertolucci,Jeremy Irons
116277,5.9,Tony Scott,Robert De Niro
116583,7,Gary TrousdaleKirk Wise,Demi Moore
115798,6.1,Ben Stiller,Jim Carrey
116778,6.9,Bobby FarrellyPeter Farrelly,Woody Harrelson
116213,6.1,Chuck Russell,Arnold Schwarzenegger
117218,5.6,Tom Shadyac,Eddie Murphy
111546,7.3,Lucian Pintilie,Kristin Scott Thomas
113610,8.6,,
111237,5.4,Alexandre Rockwell,Rosie Perez
116040,5.9,Rob Cohen,Sylvester Stallone
116365,7.1,Peter Jackson,Michael J. Fox
116905,7.4,John Sayles,Chris Cooper
116493,5.9,Bronwen Hughes,Michelle Trachtenberg
117333,6.4,Jon Turteltaub,John Travolta
118113,6.7,Nicole Holofcener,Catherine Keener
117628,6,Edward Burns,Edward Burns
117913,7.5,Joel Schumacher,Matthew McConaughey
115530,5.8,Michael Corrente,Dustin Hoffman
115493,5.8,Fraser C. Heston,Thora Birch
116320,5.4,Kevin Hooks,Laurence Fishburne
116756,3,Paul Michael Glaser,Shaquille O'Neal
116823,5.6,Howard Franklin,Bill Murray
118073,5.8,Arlene Sanford,Shelley Long
61495,7.4,Éric Rohmer,Patrick Bauchau
110246,6.9,Peter Sehr,André Eisermann
115472,5.3,Steve Barron,Martin Landau
116707,5.5,John Payson,Jerry O'Connell
116313,6.4,Hugh Wilson,Goldie Hawn
117438,6.7,Ron Howard,Mel Gibson
116531,5.5,Hart Bochner,Jon Lovitz
116353,6.2,Annette Haywood-Carter,Hedy Burress
115857,5.7,Andrew Davis,Keanu Reeves
117008,6.9,Danny DeVito,Danny DeVito
116191,6.7,Douglas McGrath,Gwyneth Paltrow
115986,4.7,Tim Pope,Vincent Perez
116571,5.8,Harry Winer,Jamie Lee Curtis
53459,7.7,Georges Franju,Pierre Brasseur
117826,5.4,Gilbert Adler,Dennis Miller
117718,7,Lee David Zlotoff,Alison Elliott
116225,5.7,John Carpenter,Kurt Russell
115632,6.9,Julian Schnabel,Jeffrey Wright
117918,6.4,Ron Shelton,Kevin Costner
68646,9.2,Francis Ford Coppola,Marlon Brando
104558,6.9,Stanley Tong,Jackie Chan
115736,7.3,Lana WachowskiLilly Wachowski,Jennifer Tilly
115836,5,Arthur Hiller,Tom Arnold
116745,6.3,Robert Altman,Jennifer Jason Leigh
119214,4.8,Christopher Cain,Joe Pesci
110693,5.9,Izidore K. Musallam,Alexandra Paul
106544,6.1,Stanley Tong,Michelle Yeoh
120004,5.8,Peter Hyams,Penelope Ann Miller
116654,4.6,John FrankenheimerRichard Stanley(uncredited),David Thewlis
116311,5.3,David Mickey Evans,Sinbad
117965,5.7,David Koepp,Kyle MacLachlan
115725,5.4,Norman Jewison,Whoopi Goldberg
115783,5.8,Ernest R. Dickerson,Damon Wayans
113596,5.7,Roy Allen Smith,Scott McAfee
109001,6.3,Theo van Gogh,Ariane Schluter
113253,4.8,Joe Chappelle,Donald Pleasence
117991,7.2,Trevor Nunn,Helena Bonham Carter
117093,7.1,Keith Gordon,Nick Nolte
111019,7.4,André Téchiné,Élodie Bouchez
35896,6.9,Sam Wood,Gary Cooper
32904,7.9,George Cukor,Cary Grant
45152,8.3,Stanley DonenGene Kelly,Gene Kelly
43278,7.2,Vincente Minnelli,Gene Kelly
50419,7,Stanley Donen,Audrey Hepburn
54698,7.6,Blake Edwards,Audrey Hepburn
52357,8.3,Alfred Hitchcock,James Stewart
47396,8.5,Alfred Hitchcock,James Stewart
25316,8.1,Frank Capra,Clark Gable
36855,7.8,George Cukor,Charles Boyer
25164,7.5,Mark Sandrich,Fred Astaire
53125,8.3,Alfred Hitchcock,Cary Grant
53604,8.3,Billy Wilder,Jack Lemmon
53291,8.2,Billy Wilder,Marilyn Monroe
56923,7.9,Stanley Donen,Cary Grant
34583,8.5,Michael Curtiz,Humphrey Bogart
33870,8,John Huston,Humphrey Bogart
58385,7.8,George Cukor,Audrey Hepburn
47437,7.6,Billy Wilder,Humphrey Bogart
46250,8,William Wyler,Gregory Peck
31580,7.2,Walter LangWilliam A. Seiter(uncredited),Shirley Temple
37059,7.6,Vincente Minnelli,Judy Garland
32138,8,Victor FlemingGeorge Cukor(uncredited)Mervyn LeRoy(uncredited),Judy Garland
31381,8.1,Victor FlemingGeorge Cukor(uncredited)Sam Wood(uncredited),Clark Gable
84370,7.4,Richard Benjamin,Peter O'Toole
43014,8.4,Billy Wilder,William Holden
33467,8.3,Orson Welles,Orson Welles
62622,8.3,Stanley Kubrick,Keir Dullea
42192,8.2,Joseph L. Mankiewicz,Bette Davis
32143,7.8,George Cukor,Norma Shearer
32976,8.1,Alfred Hitchcock,Laurence Olivier
32484,7.5,Alfred Hitchcock,Joel McCrea
38787,8,Alfred Hitchcock,Cary Grant
38109,7.5,Alfred Hitchcock,Ingrid Bergman
50105,7.5,Leo McCarey,Cary Grant
48728,7.4,Alfred Hitchcock,Cary Grant
42451,7.2,Vincente Minnelli,Spencer Tracy
45537,7.5,Vincente Minnelli,Fred Astaire
31725,7.9,Ernst Lubitsch,Greta Garbo
50658,7.2,Billy Wilder,Gary Cooper
51658,6.7,Vincente MinnelliCharles Walters(uncredited),Leslie Caron
29843,7.9,Michael CurtizWilliam Keighley,Errol Flynn
32762,7.6,Rouben Mamoulian,Tyrone Power
37008,8,Otto Preminger,Gene Tierney
39420,7.9,Joseph L. Mankiewicz,Gene Tierney
29162,7.7,Frank Capra,Ronald Colman
27125,7.8,Mark Sandrich,Fred Astaire
35446,8.2,Ernst Lubitsch,Carole Lombard
28010,8,Gregory La Cava,William Powell
49261,7.6,George Stevens,Elizabeth Taylor
48028,7.9,Elia Kazan,James Dean
25878,8,W.S. Van Dyke,William Powell
32599,7.9,Howard Hawks,Cary Grant
48960,6.8,Michael AndersonJohn Farrow(Spanish sequences),David Niven
38650,8.6,Frank Capra,James Stewart
31679,8.1,Frank Capra,James Stewart
29947,7.9,Howard Hawks,Katharine Hepburn
34012,7.1,George Stevens,Cary Grant
25586,7.1,John Cromwell,Bette Davis
27893,7.3,John Cromwell,Freddie Bartholomew
41509,6.8,Henry Koster,Danny Kaye
26029,7.6,Alfred Hitchcock,Robert Donat
63350,7.9,George A. Romero,Duane Jones
43265,7.8,John Huston,Humphrey Bogart
46414,6.5,John Huston,Humphrey Bogart
51459,8,Richard Brooks,Elizabeth Taylor
33891,7.6,Frank Capra,Gary Cooper
22879,6.5,Frank Borzage,Gary Cooper
114007,6.9,Thaddeus O'Sullivan,Ian Hart
118927,4.5,Darrell Roodt,Ice Cube
48491,7.1,Joshua Logan,William Holden
117357,5.3,Richard Schenkman,Adrian Pasdar
116329,6.8,Carroll Ballard,Jeff Daniels
118742,6,Lance Young,Craig Sheffer
116442,6.7,Allison Anders,Illeana Douglas
117011,5.5,Ringo Lam,Jean-Claude Van Damme
117039,7.2,Neil Jordan,Liam Neeson
116635,6.2,Matthew Broderick,Matthew Broderick
115678,7.3,Campbell ScottStanley Tucci,Tony Shalhoub
116830,6.4,Walter Hill,Bruce Willis
117603,6.9,F. Gary Gray,Jada Pinkett Smith
115438,6.5,John Herzfeld,Teri Hatcher
116259,6.2,Michael Apted,Hugh Grant
116421,5.4,John Gray,Steven Seagal
116000,5.5,Robert Lieberman,Emilio Estevez
115862,6,James Foley,Chris O'Donnell
72653,6.4,Norman Tokar,Bill Bixby
47977,7,Norman Foster,Fess Parker
72951,6.4,John Hough,Eddie Albert
64603,6.5,Robert Stevenson,Dean Jones
71607,5.7,Robert Stevenson,Helen Hayes
50798,7.3,Robert Stevenson,Dorothy McGuire
55277,7.2,David Swift,Hayley Mills
54195,7.4,David Swift,Jane Wyman
107131,7,Duwayne Dunham,Michael J. Fox
53271,6.5,Charles Barton,Fred MacMurray
54357,7.2,Ken Annakin,John Mills
59793,6.8,Robert Stevenson,Hayley Mills
46672,7.2,Richard Fleischer,Kirk Douglas
106611,7,Jon Turteltaub,John Candy
109127,6.2,William Dear,Danny Glover
42332,7.3,Clyde GeronimiWilfred JacksonHamilton Luske,Ilene Woods
63819,8,Wolfgang ReithermanBen Sharpsteen(earlier cartoon clips),Sebastian Cabot
38166,6.4,Norman FergusonClyde Geronimi(sequence director)Jack Kinney(sequence director),Aurora Miranda
57546,7.2,Wolfgang ReithermanClyde Geronimi(earlier film clips)David Hand(earlier film clips),Rickie Sorensen
102798,6.9,Kevin Reynolds,Kevin Costner
58331,7.8,Robert Stevenson,Julie Andrews
33563,7.2,Samuel Armstrong(sequence director)Norman Ferguson(sequence director)Wilfred Jackson(sequence director),Sterling Holloway
76538,6.4,Don ChaffeyDon Bluth(animation director),Sean Marshall
66817,7.1,Robert StevensonWard Kimball(animation director),Angela Lansbury
43274,7.4,Clyde GeronimiWilfred JacksonHamilton Luske,Kathryn Beaumont
82406,7.3,Ted BermanRichard RichArt Stevens,Mickey Rooney
116361,6.8,Matthew Bright,Reese Witherspoon
59742,8,Robert Wise,Julie Andrews
95016,8.2,John McTiernan,Bruce Willis
104692,5.4,Brett Leonard,Jeff Fahey
117582,5.7,Christopher Hampton,Bob Hoskins
117589,8,Mike Leigh,Timothy Spall
117887,6.9,Tom Hanks,Tom Hanks
117924,5.8,Michael Pressman,Peter Gallagher
115640,7.6,Hettie Macdonald,Glen Berry
116908,6.8,Renny Harlin,Geena Davis
116409,6.8,Stephen Hopkins,Michael Douglas
116913,7.3,Al Pacino,Al Pacino
117958,7.1,Steve Buscemi,Steve Buscemi
117202,6.2,John McNaughton,Ashley Judd
116404,6.8,Spike Lee,Ossie Davis
120107,4.9,George P. Cosmatos,Charlie Sheen
116722,6.9,Michael Winterbottom,Christopher Eccleston
116242,6.7,Woody Allen,Woody Allen
117509,6.7,Baz Luhrmann,Leonardo DiCaprio
117802,7.2,Doug Liman,Vince Vaughn
117665,7.6,Barry Levinson,Robert De Niro
115491,6.4,Tad Stones,Scott Weinger
29546,7.5,Mark Sandrich,Fred Astaire
39286,7.3,Edward Dmytryk,Robert Young
67992,7.8,Mel Stuart,Gene Wilder
55018,7.8,Jack Clayton,Deborah Kerr
70707,7.2,Woody Allen,Woody Allen
66808,7,Woody Allen,Woody Allen
95159,7.5,Charles CrichtonJohn Cleese(uncredited),John Cleese
79470,8.1,Terry Jones,Graham Chapman
84865,7.6,Blake Edwards,Julie Andrews
68334,7,Michael Ritchie,Robert Redford
59243,7.2,Blake Edwards,Tony Curtis
61418,7.8,Arthur Penn,Warren Beatty
52027,7,John SturgesFred Zinnemann(uncredited),Spencer Tracy
46912,8.2,Alfred Hitchcock,Ray Milland
92890,7,Emile Ardolino,Patrick Swayze
105236,8.3,Quentin Tarantino,Harvey Keitel
91763,8.1,Oliver Stone,Charlie Sheen
98627,6.4,Ted Kotcheff,Andrew McCarthy
103772,7,Paul Verhoeven,Michael Douglas
101761,7.2,Oliver Stone,Val Kilmer
104036,7.3,Neil Jordan,Stephen Rea
104348,7.7,James Foley,Al Pacino
84707,7.6,Alan J. Pakula,Meryl Streep
83866,7.8,Steven Spielberg,Henry Thomas
29992,7.5,Edwin L. Marin,Reginald Owen
99371,6.1,Tony Scott,Tom Cruise
92099,6.9,Tony Scott,Tom Cruise
48545,7.7,Nicholas Ray,James Dean
44081,8,Elia Kazan,Vivien Leigh
115885,4.2,Greg Spence,Naomi Watts
102336,7.8,Erik Burke,Brendan Kelly
117040,7.9,Claude NuridsanyMarie Pérennou,Marie Pérennou
117284,6.5,Alan Taylor,William Forsythe
116378,6.6,Abel Ferrara,Christopher Walken
113057,6.9,Benoît Jacquot,Virginie Ledoyen
116581,7.5,Jaco Van Dormael,Daniel Auteuil
112907,6.4,Peter Cohn,Richard Lewis
117318,7.3,Milos Forman,Woody Harrelson
116422,5.6,Rich Wilkes,Ben Affleck
117320,7.2,R.J. CutlerDavid Van Taylor,Don Baker
82846,7.6,Mark Rydell,Katharine Hepburn
72081,7.1,Blake Edwards,Peter Sellers
101775,5.9,Ate de Jong,Phoebe Cates
96754,7.5,James Cameron,Ed Harris
80749,6.8,John Carpenter,Adrienne Barbeau
82340,7.2,John Carpenter,Kurt Russell
82533,6.6,Joe Dante,Dee Wallace
91288,8,Claude Berri,Yves Montand
91480,8,Claude Berri,Yves Montand
81375,6.2,Howard Zieff,Goldie Hawn
71853,8.2,Terry GilliamTerry Jones,Graham Chapman
116587,5.9,Rick CastroBruce La Bruce,Tony Ward
116212,6.2,Michael Ray Rhodes,Moira Kelly
116886,7.1,Susan Warms Dryfoos,Julie Andrews
118147,8,Leon Gast,Muhammad Ali
108598,8.3,Nick Park,Brian Sibley
84589,7.4,Daniel Vigne,Gérard Depardieu
109781,7.4,Jan Svankmajer,Petr Cepek
34493,7.7,Vittorio De Sica,Emilio Cigoli
78875,7.5,Volker Schlöndorff,David Bennent
69198,7.4,Peter Medak,Peter O'Toole
110521,7.2,Martine Dugowson,Romane Bohringer
116059,5.5,Garry Marshall,Greg Kinnear
112483,4.8,Phillip Rhee,Phillip Rhee
103850,7,Tim Robbins,Tim Robbins
95765,8.5,Giuseppe Tornatore,Philippe Noiret
97108,7.6,Peter Greenaway,Richard Bohringer
101700,7.6,Marc CaroJean-Pierre Jeunet,Marie-Laure Dougnac
101765,7.8,Krzysztof Kieslowski,Irène Jacob
101811,7.4,Mike Newell,Alfred Molina
50825,8.4,Stanley Kubrick,Kirk Douglas
99703,6.9,Stephen Frears,Anjelica Huston
102014,7,Peter Chelsom,Ned Beatty
116209,7.4,Anthony Minghella,Ralph Fiennes
102426,7.5,Gabriele Salvatores,Diego Abatantuono
97937,7.9,Jim Sheridan,Daniel Day-Lewis
98724,7.2,Steven Soderbergh,James Spader
105107,7.4,John Sayles,Mary McDonnell
105488,7.2,Baz Luhrmann,Paul Mercurio
96257,8,Errol Morris,Randall Adams
101026,7,Pedro Almodóvar,Victoria Abril
102370,6.4,Alek Keshishian,Madonna
100332,8.2,Jennie Livingston,Brooke Xtravaganza
73486,8.7,Milos Forman,Jack Nicholson
78446,6.9,Lou AdlerTommy Chong(uncredited),Cheech Marin
80684,8.7,Irvin Kershner,Mark Hamill
93779,8.1,Rob Reiner,Cary Elwes
82971,8.4,Steven Spielberg,Harrison Ford
88846,7.9,Terry Gilliam,Jonathan Pryce
90605,8.3,James Cameron,Sigourney Weaver
60196,8.8,Sergio Leone,Clint Eastwood
94336,7.6,Bruce Robinson,Richard E. Grant
50083,9,Sidney Lumet,Henry Fonda
56172,8.3,David Lean,Peter O'Toole
66921,8.3,Stanley Kubrick,Malcolm McDowell
56592,8.3,Robert Mulligan,Gregory Peck
78788,8.4,Francis Ford Coppola,Martin Sheen
64116,8.5,Sergio Leone,Henry Fonda
86190,8.3,Richard Marquand,Mark Hamill
93191,8,Wim Wenders,Bruno Ganz
41959,8.1,Carol Reed,Orson Welles
99685,8.7,Martin Scorsese,Robert De Niro
78748,8.4,Ridley Scott,Sigourney Weaver
106308,7.5,Sam Raimi,Bruce Campbell
95250,7.6,Luc Besson,Jean-Marc Barr
89881,8.2,Akira Kurosawa,Tatsuya Nakadai
97202,7.8,John Woo,Chow Yun-Fat
54215,8.5,Alfred Hitchcock,Anthony Perkins
80455,7.9,John Landis,John Belushi
71562,9,Francis Ford Coppola,Al Pacino
93058,8.3,Stanley Kubrick,Matthew Modine
104361,7.8,Nick Park,Nick Park
97499,7.5,Kenneth Branagh,Kenneth Branagh
86879,8.3,Milos Forman,F. Murray Abraham
45061,7.8,John Ford,John Wayne
87843,8.3,Sergio Leone,Robert De Niro
81398,8.2,Martin Scorsese,Robert De Niro
75686,8,Woody Allen,Woody Allen
86197,7.8,Philip Kaufman,Sam Shepard
79944,8.1,Andrei Tarkovsky,Alisa Freyndlikh
82096,8.3,Wolfgang Petersen,Jürgen Prochnow
70735,8.3,George Roy Hill,Paul Newman
67185,7.9,Hal Ashby,Ruth Gordon
103130,7.4,Hal Hartley,Adrienne Shelly
50976,8.2,Ingmar Bergman,Max von Sydow
85859,7.4,Bill Forsyth,Burt Lancaster
88247,8,James Cameron,Arnold Schwarzenegger
103873,7.5,Peter Jackson,Timothy Balme
97441,7.8,Edward Zwick,Matthew Broderick
100519,7.4,Tom Stoppard,Gary Oldman
79522,7.9,Woody Allen,Woody Allen
100150,7.7,Joel CoenEthan Coen(uncredited),Gabriel Byrne
97165,8.1,Peter Weir,Robin Williams
61722,8,Mike Nichols,Dustin Hoffman
52311,8,Orson Welles,Charlton Heston
100263,7.3,Luc Besson,Anne Parillaud
50212,8.1,David Lean,William Holden
56801,8,Federico Fellini,Marcello Mastroianni
71315,8.2,Roman Polanski,Jack Nicholson
43456,7.7,Robert Wise,Michael Rennie
40897,8.2,John Huston,Humphrey Bogart
92610,6.5,Peter Jackson,Terry Potter
23969,7.8,Leo McCarey,Groucho Marx
88794,7.1,Savage Steve Holland,John Cusack
81505,8.4,Stanley Kubrick,Jack Nicholson
92005,8.1,Rob Reiner,Wil Wheaton
22100,8.3,Fritz Lang,Peter Lorre
92991,7.7,Sam Raimi,Bruce Campbell
57115,8.2,John Sturges,Steve McQueen
77416,8.1,Michael Cimino,Robert De Niro
82269,7.2,Jean-Jacques Beineix,Wilhelmenia Fernandez
107048,8,Harold Ramis,Bill Murray
105695,8.2,Clint Eastwood,Clint Eastwood
56218,7.9,John Frankenheimer,Frank Sinatra
100436,7.2,Allan Moyle,Christian Slater
36613,8,Frank Capra,Cary Grant
88763,8.5,Robert Zemeckis,Michael J. Fox
101921,7.7,Jon Avnet,Kathy Bates
66206,7.9,Franklin J. Schaffner,George C. Scott
90967,7.7,Jim Jarmusch,Tom Waits
94625,8,Katsuhiro Ôtomo(supervising director),Mitsuo Iwata
91203,7.1,Russell Mulcahy,Christopher Lambert
61512,8.1,Stuart Rosenberg,Paul Newman
99334,7.5,Jean-Paul Rappeneau,Gérard Depardieu
72431,8,Mel Brooks,Gene Wilder
102536,7.7,Jim Jarmusch,Winona Ryder
101640,8.1,Yimou Zhang,Gong Li
32553,8.4,Charles Chaplin,Charles Chaplin
32455,7.7,"James Algar(segment The Sorcerer's Apprentice)Samuel Armstrong(segments Toccata and Fugue in D Minor, The Nutcracker Suite)Ford Beebe Jr.(segment The Pastoral Symphony)",Leopold Stokowski
44706,8,Fred Zinnemann,Gary Cooper
38355,7.9,Howard Hawks,Humphrey Bogart
97493,7.2,Michael Lehmann,Winona Ryder
81534,7.2,Jeannot Szwarc,Christopher Reeve
52618,8.1,William Wyler,Charlton Heston
88258,7.9,Rob Reiner,Rob Reiner
85809,8.3,Godfrey Reggio,Ed Asner
94006,7.1,Howard Deutch,Eric Stoltz
97576,8.2,Steven Spielberg,Harrison Ford
78841,8,Hal Ashby,Peter Sellers
83987,8,Richard Attenborough,Ben Kingsley
96332,7.3,Philip Kaufman,Daniel Day-Lewis
91867,7.3,James Ivory,Maggie Smith
89886,7,Martha Coolidge,Val Kilmer
84503,8,Alan Parker,Bob Geldof
87553,7.8,Roland Joffé,Sam Waterston
89606,7.6,Lasse Hallström,Anton Glanzelius
49223,7.6,Fred M. Wilcox,Walter Pidgeon
97351,7.5,Phil Alden Robinson,Kevin Costner
73341,7.8,John Huston,Sean Connery
64115,8,George Roy Hill,Paul Newman
87884,8.1,Wim Wenders,Harry Dean Stanton
101458,6.8,Wim Wenders,William Hurt
98635,7.6,Rob Reiner,Billy Crystal
116589,7.6,Doug Pray,7 Year Bitch
116293,5.4,Susan Streitfeld,Tilda Swinton
112537,5.2,Carl Prechezer,Sean Pertwee
103644,6.5,David Fincher,Sigourney Weaver
82010,7.5,John Landis,David Naughton
103678,4.6,Tony Randel,Stephen Macht
85159,4.2,Richard Fleischer,Tony Roberts
115535,4.2,Steve White,Robin Thomas
106262,3.8,John Murlowski,Ross Partridge
83550,5.5,Damiano Damiani,James Olson
78767,6.2,Stuart Rosenberg,James Brolin
99030,2.9,Tom Berry,Kim Coates
71233,6.2,Paul Morrissey,Joe Dallesandro
90655,6.2,Fred Walton,Deborah Foreman
75704,5.8,Robert Wise,Anthony Hopkins
92632,6.1,John Schlesinger,Martin Sheen
56869,7.7,Alfred Hitchcock,Rod Taylor
51418,6.4,Irvin S. Yeaworth Jr.Russell S. Doughten Jr.(uncredited),Steve McQueen
82083,4.5,Jeffrey Bloom,David Huffman
101492,5.6,Eric Red,Jeff Fahey
37549,7.3,Robert Wise,Boris Karloff
103874,7.4,Francis Ford Coppola,Gary Oldman
26138,7.8,James Whale,Boris Karloff
74258,6.5,Dan Curtis,Karen Black
103919,6.7,Bernard Rose,Virginia Madsen
101540,7.3,Martin Scorsese,Robert De Niro
55824,7.7,J. Lee Thompson,Gregory Peck
74285,7.4,Brian De Palma,Sissy Spacek
83722,6.2,Paul Schrader,Nastassja Kinski
87800,7.5,Wes Craven,Heather Langenkamp
13442,7.9,F.W. Murnau,Max Schreck
91651,5.2,Augusto CaminitoKlaus Kinski(some scenes)Maurizio Lucidi(few crowd scenes),Klaus Kinski
75005,7.5,Richard Donner,Gregory Peck
115710,6,Bob Rafelson,Jack Nicholson
115495,6.1,Kevin Spacey,Matt Dillon
117057,6.6,Barbra Streisand,Barbra Streisand
115751,7.8,Lars von Trier,Emily Watson
119791,6.2,Ole Bornedal,Ewan McGregor
117731,7.6,Jonathan Frakes,Patrick Stewart
117631,7.7,Scott Hicks,Geoffrey Rush
117666,8,Billy Bob Thornton,Billy Bob Thornton
116705,5.6,Brian Levant,Arnold Schwarzenegger
117293,8.3,Joe BerlingerBruce Sinofsky,Tony Brooks
117372,5.6,Penny Marshall,Denzel Washington
117477,7.4,Patrice Leconte,Charles Berling
115988,6.8,Nicholas Hytner,Daniel Day-Lewis
115433,5.7,Stephen Herek,Glenn Close
99423,7.1,Renny Harlin,Bruce Willis
79945,6.4,Robert Wise,William Shatner
102975,7.2,Nicholas Meyer,William Shatner
98382,5.5,William Shatner,William Shatner
84726,7.7,Nicholas Meyer,William Shatner
88170,6.7,Leonard Nimoy,William Shatner
92007,7.3,Leonard Nimoy,William Shatner
103776,7,Tim Burton,Michael Keaton
96487,6.9,Christopher Cain,Emilio Estevez
100994,6.5,Geoff Murphy,Emilio Estevez
77631,7.2,Randal Kleiser,John Travolta
84021,4.4,Patricia Birch,Michelle Pfeiffer
100114,6,Dwight H. Little,Steven Seagal
105690,6.5,Andrew Davis,Steven Seagal
73195,8,Steven Spielberg,Roy Scheider
77766,5.8,Jeannot Szwarc,Roy Scheider
85750,3.7,Joe Alves,Dennis Quaid
117119,6.5,Peter Segal,Jack Lemmon
116996,6.4,Tim Burton,Jack Nicholson
115906,7,Alexander Payne,Laura Dern
116695,7.3,Cameron Crowe,Tom Cruise
93822,7.3,Joel CoenEthan Coen(uncredited),Nicolas Cage
94155,6.6,Barry Levinson,Richard Dreyfuss
105435,7.1,Phil Alden Robinson,Robert Redford
115633,7.4,Anjelica Huston,Jennifer Jason Leigh
116621,6,Richard Attenborough,Sandra Bullock
116999,6.7,Jerry Zaks,Meryl Streep
116410,6.7,Rob Reiner,Alec Baldwin
115641,6.8,Mike JudgeMike de Seve(segment director)Brian Mulroney(segment director),Mike Judge
112769,7.5,Claude Chabrol,Isabelle Huppert
117571,7.3,Wes Craven,Neve Campbell
104691,7.7,Michael Mann,Daniel Day-Lewis
117038,5.7,Nora Ephron,John Travolta
116477,7.7,Kenneth Branagh,Kenneth Branagh
117690,7.2,Terry George,Helen Mirren
118163,7.1,Dan Ireland,Vincent D'Onofrio
117091,6.9,Albert Brooks,Albert Brooks
118100,6.8,André Téchiné,Catherine Deneuve
116250,6.3,Alan Parker,Madonna
117364,6.2,Jane Campion,Nicole Kidman
67959,7.6,Nicolas Roeg,Jenny Agutter
119731,6.1,Dwight H. Little,Wesley Snipes
116506,4.9,Ralph Ziman,Danny Keogh
119115,6.4,Robert YoungFred Schepisi,John Cleese
120550,5.3,George Miller,Steve Guttenberg
120390,4.9,Robert Butler,Ray Liotta
112362,7,Michael Rymer,John Lynch
